institution_id,myjkkn_institution_id,course_code,course_name,coe_course_id,action
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCCP04,ADVANCED 3D TEXTURING AND SCULPTING,cfa39451-01ac-4f5a-97bd-98cd028efdd7,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCCP05,3D ENVIRONMENT DESIGN,b7b6b78a-e766-405d-9f1f-5dc6fae87582,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCCP06,EXTENDED REALITY DESIGN,ab7f43c2-63b9-4425-8978-e6a565b86852,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCDE05,IMMERSIVE MEDIA DESIGN,71f2efb3-a506-4e0e-a626-9868b9b4c3fc,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCDE06,CYBER SECURITY TRAINING FOR MEDIA PROFESSIONALS,27470c0c-ed65-4092-afd0-67298be1235a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCDEP01,DISCIPLINE SPECIFIC ELECTIVE-I-GRAPHIC DESIGN AND TYPOGRAPHY PRACTICAL,0463899f-a65d-42d4-9aa1-fa53f58a3049,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCDEP02,DISCIPLINE SPECIFIC ELECTIVE-II-PUBLICATION DESIGN PRACTICAL,c8247e62-16ba-4664-b77c-8d537231fc3b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCDEP03,DISCIPLINE SPECIFIC ELECTIVE-III-2D AND 3D MODELLING(PRACTICAL),0c78703c-d7da-4ed1-8c66-7c552ec52871,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCDEP04,DISCIPLINE SPECIFIC ELECTIVE-COMPOSITING AND VISUAL EFFECTS(PRACTICAL),f045a114-b659-4d41-8fb8-7ea7394e797b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCDEP05,SHORT FILMMAKING (FICTION OR NON-FICTION),e7398162-c2cf-493b-ac80-0bfd34a803c9,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCDEP06,CAPSTONE PROJECT,e0328e77-7a40-4ff6-9c18-7f61f4af613f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCFP01,"SEC-I-FOUNDATION COURSE, DIGITAL DRAWING AND PAINTING PRACTICAL",dd869f48-f785-451c-bf53-7a507047bde2,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCNM01,NME-II-DIGITAL PHOTOGRAPHY,b2e3df32-3a28-43e2-964b-b96440b26b9f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCNM02,NME-II-FILM STUDIES,750e83f7-55bf-448f-8d5f-fe5aa44d8933,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCNMP01,NME-I-DIGITAL STORYTELLING AND SCRIPTWRITING PRACTICAL,a75a0509-903b-471f-93ea-5d113911430e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCS04,SEC-III: DESIGN THINKING,8b214bab-115b-4a18-9219-cf16b764e80a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCSEC03,SEC-IV-DESIGN THINKING(THEORY),ce933d44-c7dc-4830-9d68-93f9caf5607c,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCSP01,SEC-I-IMAGE EDITING AND COLOR MANAGEMENT PRACTICAL,a6a472d8-8786-4b9c-8219-e5299024a357,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCSP02,SEC-V-MULTIMEDIA CONTENT PACKAGING(PRACTICAL),b1ae5acc-376e-4aeb-83d2-27738747ce97,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCSP03,SEC-III-SCRIPT WRTING AND STORY BOARD DEVELOPMENT(PRACTICAL),2655cf3f-8c09-4adb-bdce-d31386b60abb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVCSP04,SEC-IV-DIGITAL SKILLS FOR EMPLOTABILITY-LEARNING PATHWAY-MICROSOFT OFFICE FUNDAMENTALS AND LINKEDIN CAREER ESSENTIALS(PRACTICAL),2b0f07a0-1738-4a77-a94f-0db455cd1d8a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVD01,VALUE EDUCATION : YOGA,6bccfa17-acc8-47ce-bf16-8957e325a7cd,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVE01,VALUE EDUCATION,d9a6d61e-362b-4617-b6ae-7391c19a7715,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UVED01,VALUE EDUCATION- YOGA,92e4d544-7cc0-4544-aa58-a1057f607438,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC01,CORE-I-INVERTEBRATA-I,d2babc58-0a41-4c08-8547-411bddb6fc2b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC02,CORE-II-INVERTEBRATA-II,ba037896-72d5-4a22-9424-c7c46f98a5e5,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC03,CORE-III-CHORDATA ,182835a1-6495-4eef-b6a2-77b130f1e439,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC04,CORE-IV-CELL BIOLOGY,def30b29-d06b-4b27-9559-77c12cb67e2c,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC05,CORE-V-GENETICS,e5d08950-2385-4594-b843-74551963368c,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC06,CORE-VI-DEVELOPMENTAL BIOLOGY,ad89aa0f-e9e2-4c6d-8984-4602d4c9c872,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC07,EVOLUTIONARY BIOLOGY,8acbe85c-6207-49d3-b43f-2647bbac7590,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC08,ANIMAL PHYSIOLOGY,c723ee20-20e1-4218-a7b2-ee71f353253f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC09,ENVIRONMENTAL BIOLOGY,be881781-6809-48a8-a26f-4e8de7b0cbed,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC10,ANIMAL BIOTECHNOLOGY,fa430698-9d60-41d4-8ccc-dba9726d24bb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC11,MICROBIOLOGY,0f431a1e-1249-40a2-b780-2884ce170c56,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOC12,IMMUNOLOGY,7f1741ca-10b9-4949-a1d2-4347c33fc276,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOCP01,CORE LAB-I-INVERTEBRATA AND CHORDATA,be069aed-42a5-4609-82e8-e2d0d598fa92,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOCP01A,CORE LAB-I INVERTEBRATA AND CHORDATA,e33c9184-5301-474a-bcb3-27b5de27b15b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOCP02,"CORE LAB COURSE-II CELL BIOLOGY, GENETICS AND DEVELOPMENTAL BIOLOGY",317b3535-7d0f-4639-8436-8431cbc5c3eb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOCP02A,"CORE LAB COURSE-II CELL BIOLOGY, GENETICS AND DEVELOPMENTAL BIOLOGY",23d15282-d2c9-4d0a-9a68-7c4706140f11,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOCP03,"EVOLUTIONARY BIOLOGY,  ANIMAL  PHYSIOLOGY, ENVIRONMENTAL BIOLOGY AND MLT",aac0ffbc-604c-4add-8614-fb062125f669,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOCP04,ANIMAL BIOTECHNOLOGY MICROBIOLOGY AND IMMUNOLOGY,637895a3-fc5d-48f9-b968-499ec6231abe,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOE01,AGRICULTURAL ENTOMOLOGY,231f2434-2de4-443f-beb3-9d24fee387a5,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOE02,MEDICAL LABORATORY TECHNIQUES,f64d20e3-4b88-4b06-adf7-27ed711bc7e0,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOFC1,FOUNDATION COURSE-ECONOMIC ZOOLOGY,d32ca41d-a66e-4bc7-9ba3-e5d54a1d66fe,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOGE01,GENERIC ELECTIVE ZOOLOGY-I,e8b6fa90-4a35-4e41-b8e7-046259621476,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOGE02,GENERIC ELECTIVE ZOOLOGY-II,717e8ae9-da88-4e51-9d57-4e22e260ce14,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOGE1,GENERIC ELECTIVE ZOOLOGY-I,e8430b8d-2cbc-4237-9c4d-02dc84b40dfa,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOGE2,GENERIC ELECTIVE ZOOLOGY-II,ad5d1ba1-076b-40f2-91c7-48409fc7f801,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOGEP01,GENERIC ELECTIVE ZOOLOGY  PRACTICAL,61746d25-23d8-4ff5-ac2c-9d9b084b059b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOGEP01A,GENERIC ELECTIVE ZOOLOGY PRACTICAL,d702d5c5-9880-4b54-9508-bca6358d2913,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOIN01,INTERNSHIP,35a4b019-4d3c-40c6-a583-bb312861cc38,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZONM1,NME-I-ANIMAL BEHAVIOR,e1932f21-1944-4fe2-9c75-bef2140ff859,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZONM2,NME-I-SERICULTURE,eb93462e-f59c-48fb-94b0-5e6d8b86ac03,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZONM3,NME-II-WILDLIFE CONSERVATION AND MANAGEMENT,7605f808-727d-4a71-bd6a-be0edb8b1886,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZONM4,NME-II-APICULTURE,b235c5f0-3a12-4619-8bad-7b5c18e9b1cb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOPCS1,EMPLOYABILITY READINESS,3f6fea5b-4f7d-482e-b942-bceff0194688,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOS01,SEC-I-BASICS OF MARINE BIOLOGY,1cda8dd8-353b-49c3-9397-e616e2e76af6,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOS02,SEC-II-AQUARIUM KEEPING,35549b4b-2005-4c33-957b-6d241ed48447,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOS03,SEC-III-BIOCOMPSITING FOR ENTREPRENEURSHIP,a8c4306c-8d7f-4ec1-8d0c-ddeba0c38444,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOS04,SEC-III-ZOOLOGICAL CONCEPTS IN INDIAN KNOWLEDGE SYSTEMS,56a85bc6-7c80-45f3-bfcc-2096c3e4ad45,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOS05,"SKILL ENHANCEMENT COURSE-SEC-IV-FOOD, NUTRITION AND HEALTH",adaf7aa7-30e2-4e77-967b-338f114090d6,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UZOS06,SKILL ENHANCEMENT COURSE-SEC-V-ONAMENTAL FISH FARMING AND MANAGEMENT,8d0cfeca-c06f-4808-9802-df0eea6d3517,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC01,CORE-I-DISCRIPTIVE STATISTICS,8f915414-e65a-44cb-9900-cdba6601330f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC02,CORE-II-FOUNDATIONS OF DATA SICENCE,1510b2b3-1715-4322-b1c7-c7f15e72c053,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC03,CORE-III-LINEAR ALGEBRA,48bf554d-7571-45f4-9bc4-447d493b1347,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC04,CORE-IV-MACHINE LEARNING,1c67d61e-7eed-4755-8004-fe32e45a199a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC05,CORE-V-BIG DATA FRAMEWORK,ce2899a4-a8b7-4d08-9c50-a1f7c26282ef,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC06,BIG DATA WITH SPARK AND HIVE,58918721-f16e-492e-b5ef-52099aa8a01d,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC07,APPLIED STATISTICS,69c30d9c-7fde-4960-a0e9-108cb75bbc0f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC08,DATA MINING,5b72e9c0-05bf-4b3b-9dc6-2390b0aab133,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC09,RESEARCH METHODOLOGY,87dbc365-3edc-44c5-b900-3bf9ec9b965f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC10,CLOUD COMPUTING,7b299e9d-56fd-4e4f-8a4f-9492cb16bfc2,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAC11,CYBER SECURITY,e903a345-7475-46a6-9652-9eae7ad5d4ef,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDACP01,LAB-I-ORACLE AND SQL LAB,b713b280-a6e9-4cd3-9178-4d697a594000,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDACP02,"LAB-II-DATA ANALYTICS LAB-I(R,SPSS,SCI LAB)",4fa66eb5-52f8-431c-b923-46adaed05585,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDACP03,"LAB-III-DATA ANALYTICS LAB-II-(HADOOP, MAP REDUCE & R,SPSS)",05d6c571-558a-45cf-a715-40ccb0d07e8e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDACP04,LAB-IV-MACHINE LEARNING AND PYTHON LAB,f1150ff7-8e3f-475a-8c56-ff1d6232d035,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDACP05,"DATA ANALYTICS LAB III   (SPARK, HIVE)",ee0c6d6a-af0b-4b12-b475-19612716f333,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDACP06,DATA MINING AND VISUALIZATION LAB,e3815303-91b2-47b3-806e-e846754325cf,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE01,ELECTIVE-I-DATA STRUCTURES,6087ba71-ec64-4027-912c-f2f7a709d28e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE02,ELECTIVE-I-INFORMATION RETRIEVAL,087e1e6f-6e7f-425b-a69f-91b354a91af8,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE03,ELECTIVE-II-RDBMS AND SQL,e8492125-efdc-41d9-afda-7ff1e712c255,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE04,ELECTIVE-II-INFORMATION SECURITY,5e7809e1-0b09-4091-9c74-35b19eb9f5f0,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE05,ELECTIVE-III-DATA SCIENCE WITH PYTHON,b82e021a-312b-4ccb-bd24-096948029590,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE06,ELECTIVE-III-WEB DATA ANALYTICS,cec5d4f8-0d1c-4d16-9826-3098af67bd0b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE07,ELECTIVE-IV-SOCIAL MEDIA ANALYTICS,1a8d7c73-70bd-4858-a699-225256fe9760,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE08,ELECTIVE-IV-CUSTOMER ANALYTICS,f8ac6f73-967a-4714-8981-c4275d72068b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE09,BUSINESS ANALYTICS,904e0a2b-860a-427e-8f95-d9778d46069b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAE10,MARKETING ANALYTICS,790cfcd5-c0fb-4b0e-8847-28318f76fa9f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAED1,EXTRA DISCIPLINARY COURSE [EDC] – I PRINCIPLES OF INFORMATION TECNOLOGY,bf821223-3996-4e68-a177-bd716a149d58,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAED2,EXTRA DISCIPLINARY COURSE [EDC] – II FUNDAMENTALS OF COMPUTERS AND COMMUNICATIONS,ec6fdf39-d3b9-49bd-90b0-6f49ac2b00ac,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAED3,EXTRA DISCIPLINARY COURSE [EDC] – I E-COMMERCE,e647bbaf-a2d7-462d-bca8-1e3a9a8d3c06,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAED4,EXTRA DISCIPLINARY COURSE [EDC] – I ADVANCEMETS IN INDUSTRY 4.0,e56714eb-bd91-4aa6-853b-995a69713fc1,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAEP01,CLOUD COMPUTING – LAB,eb34483e-774e-4500-8765-45631a1f5c3f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDAEP02,DIGITAL IMAGE PROCESSING LAB USING MATLAB,62ab757e-4580-48ea-bbd8-5898ddd83bcc,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDASECP01,DATA VISUALIZATION LAB/,f0b5b78d-3e2c-4ff0-8745-2cd0cc066524,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PDASECP02,SOFT SKILL DEVELOPMENT LAB,204adc84-6448-4cec-add4-f38cdb5a35a1,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PENC03,CORE-III-ENGLISH FICTION,b9989818-d7d3-42a3-b5e6-e967b5e6bef6,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PENE01,Elective-I: Indian Writing in English,d7b5fe9d-3027-407d-bfff-5e48ec78454a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PHR001,FUNDAMENTAL STUDY OF HUMAN RIGHTS,ff8cc71c-f588-4b77-98d2-b7761b07d087,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PZOC03,CELL AND MOLECULAR BIOLOGY,e0c320c1-eb67-4618-a6d7-8f82551e8e42,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PZOE03,ELECTIVE II- BIOSTATISTICS,936c0991-f8d7-4654-91a1-4ed3d6d6a30a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PZOE06,ELECTIVE III- MEDICAL PARASITOLOGY,618514ee-af21-4005-9e1b-5422bf6d202a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PZOE07,RESEARCH METHODOLOGY,64e28852-2545-4fda-a940-58e512a8d4b3,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PZOP01,INVERTEBRATES AND VERTEBRATES,5de0bc43-ce70-4229-854a-dd9ca01a84af,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25PZOP02,CELL BIOLOGY AND DEVELOPMENTAL BIOLOGY,7242090c-85af-4bc9-bf29-7c19cd759a87,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UBAS02,SEC-II-BUSINESS ETIQUETTE AND CORPORATE GROOMING,6b540235-3ff8-45e3-a38c-c5146c3f2e0d,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UCCS02,SEC-II-INDUSTRIAL LAW,ee151b3d-8b74-4bc8-8c5d-f8e977cde258,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UCHS02,SEC-II-COSMETICS AND PERSONAL CARE PRODUCTS,5b80653a-20cb-49e2-b3ab-d51736876977,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UCMS02,SEC-II-INDUSTRIAL LAW,21d82eb1-4010-4e94-bc08-35d4a5eadfbb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UCSS02,SEC-II-INTRODUCTION TO HTML,dc3dae02-1775-4528-b8e8-10ef8da7ee86,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UDIM01,DISASTER MANAGEMENT,b186fc99-bdf5-408c-a309-3ddca2804180,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UENS02,SEC-II-DIGITAL LITERACY AND CONCEPTS,a4706abe-8451-4b88-824a-0dc7fbd7ae8f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UHIS02,SEC-II INDIAN CONSTITUTION,71f63077-9e30-435b-ab9e-b3c84eeb4fad,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UMAS02,SEC-II COMPUTATIONAL MATHEMATICS,d97ed1ea-326d-4f9b-9ae0-2336d34da299,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UMBSE01,SEC-I-SERICULTURE ,335b8a7e-0ec6-4e21-8a4c-463dd03cc3d6,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UPHS01,SEC-I-INSTRUMENTATION,3a34d70f-e917-4b0f-9034-b794d7e26c6d,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UTFSP01,SEC-II-BASIC PATTERN MAKING PRACTICAL,e2f4ba6b-7306-46b6-a641-2d828165b983,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UVCSP01,SEC-I-IMAGE EDITING AND COLOUR MANAGEMENT PRACTICAL,b7ec4a26-85f3-493b-963e-38269fbdf0fe,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UZOCP01,"CORE LAB I, INVERTEBRATA",bbe3fa75-9cc8-4ea8-88dd-d4d8cf9b3693,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UZOCP02,CORE LAB-II CHORDATA,b6bf8482-8d00-4c80-9737-ac6859b86670,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,25UZOS01,SEC-I BASICS OF MARINE BIOLOGY,04af78cf-f9ad-4fd6-80ef-094f55a86c78,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,26PCHC04,PHYSICAL CHEMISTRY-I,6081c992-684a-49d3-8d86-dea184b6daeb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,26PENC11,TWENTY FIRST CENTURY MILLENNIAL LITERATURE,be373162-055d-4e93-b211-09957c9f87f0,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,26PENC12,SUBALTERN STUDIES,f1c51a2c-d910-4bf1-9091-162811665782,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,26PENPR1,PROJECT WITH VIVA-VOCE,9d49322e-c40c-4e49-96c2-fd8f96eee119,create
